take_profit_pct,atr_multiplier,max_hold_minutes,pullback_pct,net_return_pct,profit_factor,max_drawdown_pct,sharpe_ratio,sortino_ratio,expectancy_pct,win_rate,total_trades,net_pnl,period
0.0025,2.5,120,0.01,-0.4087676269425744,0.6882816260175749,-0.3848557372659198,-1.6469494002826532,-1.6197886973726987,-0.0003724203177224759,0.34545454545454546,55,-408.76762694259116,train
0.004,1.0,30,0.0025,-1.3850777782089985,0.6634144462340709,-1.5052358568783382,-5.539933331140286,-11.688839607866605,-0.00024582037565287063,0.21052631578947367,285,-1385.0777782089408,train
0.004,1.0,30,0.005,-0.39524465804685605,0.863472220023856,-0.40798360637501857,-1.3373783039802685,-3.7414474226351575,-8.777144413792003e-05,0.2311111111111111,225,-395.2446580468019,train
0.004,1.0,30,0.0075,-0.3617949223153505,0.76713107819505,-0.4350225510881165,-1.7966723053812368,-3.622676240069968,-0.00014468378329403561,0.224,125,-361.7949223154044,train
0.004,1.0,30,0.01,-0.22330927675946466,0.7004545074255749,-0.1799787081899685,-1.503551536282154,-2.081761285474294,-0.00019355267712580507,0.20689655172413793,58,-223.3092767594747,train
0.004,1.0,60,0.0025,-1.7188312200103195,0.6009119413715053,-1.7173493362099352,-6.7353440795171595,-18.196823387514183,-0.000322520849315013,0.14814814814814814,270,-1718.8312200103378,train
0.004,1.0,60,0.005,-0.757764228201574,0.7456032083609486,-0.7380558120664453,-2.7069826122820118,-9.605770693342754,-0.00018252971906140998,0.1722488038277512,209,-757.7642282015809,train
0.004,1.0,60,0.0075,-0.4039965357655495,0.7432466289657025,-0.44452591188175833,-1.92749272652018,-4.995375580386654,-0.0001759621026684276,0.16521739130434782,115,-403.9965357655858,train
0.004,1.0,60,0.01,0.03355619209655103,1.0482471442086267,-0.12605721259986954,0.6679039812200811,1.528318680918145,2.995686000340938e-05,0.21818181818181817,55,33.55619209651525,train
0.004,1.0,90,0.0025,-1.7642629579103342,0.597536736316774,-1.791193741185126,-6.8834906601973,-16.095369192279424,-0.0003308836123158709,0.13703703703703704,270,-1764.2629579102827,train
0.004,1.0,90,0.005,-0.7731063102771496,0.7433174345376352,-0.7742436055834874,-2.677940861729502,-10.886079325433219,-0.00018913001125351497,0.16019417475728157,206,-773.1063102771454,train
0.004,1.0,90,0.0075,-0.5274220752844117,0.6728886934273549,-0.5673119730788766,-2.5662577375793427,-6.401183742492159,-0.0002298849177667732,0.14782608695652175,115,-527.4220752844823,train
0.004,1.0,90,0.01,-0.048328094413996325,0.9352826841629875,-0.13798053967774157,0.08917827137952541,0.18221246923338097,-4.510698667193653e-05,0.16363636363636364,55,-48.32809441402296,train
0.004,1.0,120,0.0025,-1.6986556494981486,0.6097686472710311,-1.7263799069110544,-6.423009110374269,-15.764669926618453,-0.0003236610809233608,0.13533834586466165,266,-1698.655649498113,train
0.004,1.0,120,0.005,-0.7768626117730881,0.7401140132992127,-0.7532710625134492,-2.642429613765714,-10.3862741915394,-0.00019396381167489053,0.15346534653465346,202,-776.8626117730863,train
0.004,1.0,120,0.0075,-0.45010718390758875,0.722329042809184,-0.48980119403761163,-2.005640007125632,-5.870223105821687,-0.00019722198683801221,0.14035087719298245,114,-450.1071839076751,train
0.004,1.0,120,0.01,-0.048328094413996325,0.9352826841629875,-0.13798053967774157,0.08917827137952541,0.18221246923338097,-4.510698667193653e-05,0.16363636363636364,55,-48.32809441402296,train
0.004,1.5,30,0.0025,-1.508738750533234,0.7180749331477333,-1.9510189430732534,-4.718526584307623,-8.679033369939935,-0.00024683738270557705,0.3042071197411003,309,-1508.7387505333118,train
0.004,1.5,30,0.005,-0.3675862247578654,0.8993563319251733,-0.5462139891119231,-1.1432766610401248,-2.108033890922557,-7.861801873578042e-05,0.3333333333333333,234,-367.5862247578532,train
0.004,1.5,30,0.0075,0.00032134311975795526,1.000195802290698,-0.2886984247233987,0.19234273833910193,0.3342762623853448,-1.1717474242930382e-07,0.3728813559322034,118,0.3213431197767136,train
0.004,1.5,30,0.01,-0.26342672699545266,0.7179885480112563,-0.2601135752556299,-1.5896576390744435,-2.0041776953253927,-0.00023241590241454888,0.2631578947368421,57,-263.4267269954938,train
0.004,1.5,60,0.0025,-1.89556552759359,0.673302984928113,-2.177221967805506,-6.090642006220914,-12.598252580800294,-0.0003301782601049683,0.22336769759450173,291,-1895.5655275937017,train
0.004,1.5,60,0.005,-0.47153628740509435,0.8801551440726466,-0.5036679346916123,-1.4779162163607173,-3.2319074390429425,-0.00010548051143961796,0.27111111111111114,225,-471.5362874051651,train
0.004,1.5,60,0.0075,0.13069308000752677,1.0748741802541406,-0.34620917205777224,0.7469732687101047,1.3364762039031188,6.06689382374827e-05,0.2897196261682243,107,130.69308000753338,train
0.004,1.5,60,0.01,-0.0747779659484249,0.9165999990401967,-0.1599933141922208,-0.20858047408312727,-0.4289902214589465,-6.962094581964816e-05,0.25925925925925924,54,-74.77796594848445,train
0.004,1.5,90,0.0025,-1.8341474588229656,0.6893384594009047,-2.1678137629755674,-5.764619424314735,-11.118641902438906,-0.0003239977019209244,0.21602787456445993,287,-1834.147458823011,train
0.004,1.5,90,0.005,-0.6346040547908882,0.8406493049986558,-0.6644209288876338,-1.8492216077044739,-4.34552572435741,-0.00014792832971638145,0.24537037037037038,216,-634.6040547909004,train
0.004,1.5,90,0.0075,-0.0020869412558077727,0.998829089265786,-0.4443895829272433,0.28351993934175196,0.5594290484870017,-2.1595429858218297e-06,0.2761904761904762,105,-2.086941255806721,train
0.004,1.5,90,0.01,-0.20823958280205002,0.7882812396428694,-0.2169520455713234,-0.872062692880747,-1.5225346597045146,-0.0001977935615140612,0.18867924528301888,53,-208.23958280212628,train
0.004,1.5,120,0.0025,-1.9251280808161075,0.6729088909159697,-2.224849600682446,-5.990312431966948,-11.66735949451368,-0.00035011284303766265,0.1971326164874552,279,-1925.128080816138,train
0.004,1.5,120,0.005,-0.5577536659678972,0.8590389040852675,-0.5509892986373114,-1.5637700730238613,-3.2353524525849617,-0.0001339597802880417,0.22966507177033493,209,-557.7536659679183,train
0.004,1.5,120,0.0075,0.1254372330294684,1.0696944626852214,-0.3878831754031399,0.7702080455563225,1.5354993021421173,5.989517322094234e-05,0.2524271844660194,103,125.43723302946972,train
0.004,1.5,120,0.01,-0.20823958280205002,0.7882812396428694,-0.2169520455713234,-0.872062692880747,-1.5225346597045146,-0.0001977935615140612,0.18867924528301888,53,-208.23958280212628,train
0.004,2.0,30,0.0025,-1.191944688535207,0.8010578557970928,-1.6604915780148504,-3.1928410018557254,-5.376921048890004,-0.00018594624543790306,0.38580246913580246,324,-1191.9446885352195,train
0.004,2.0,30,0.005,0.6268711334638022,1.160190758755224,-0.3819925016303093,2.146482866832713,3.464190151498476,0.0001259571495762992,0.452,250,626.8711334638565,train
0.004,2.0,30,0.0075,0.2659898378769565,1.1560692677450388,-0.16879310203236497,1.4522557319615106,1.9038236861125972,0.00011085350291540532,0.47107438016528924,121,265.98983787694215,train
0.004,2.0,30,0.01,0.018916849090810928,1.0208621139336114,-0.20693243012735782,0.35984258860989,0.48722051825993723,1.6205449287379075e-05,0.3898305084745763,59,18.916849090815305,train
0.004,2.0,60,0.0025,-1.4772234931063721,0.7812002138247994,-1.728319542162508,-3.8852498992613542,-7.25754516719311,-0.00024401207090290596,0.3006535947712418,306,-1477.2234931064904,train
0.004,2.0,60,0.005,0.6359452910154273,1.1488163987077822,-0.42862879184037894,1.9378165263553293,3.838375412444366,0.00014026322989224698,0.37719298245614036,228,635.9452910154714,train
0.004,2.0,60,0.0075,0.12838956773537635,1.0647193481134518,-0.36081073962272703,0.7461912929196317,1.218993548727008,6.199481114626543e-05,0.34615384615384615,104,128.3895677353482,train
0.004,2.0,60,0.01,-0.06852597713118413,0.9344125612873646,-0.28141706315515197,-0.05589003855201282,-0.10536567921000196,-6.610521581219745e-05,0.3076923076923077,52,-68.52597713114437,train
0.004,2.0,90,0.0025,-1.3695742564377777,0.8019493009629147,-1.7253197003853311,-3.369263756369936,-6.43158966461221,-0.00023572628145184895,0.2857142857142857,294,-1369.5742564378306,train
0.004,2.0,90,0.005,0.5595214399544801,1.1269995594161435,-0.3806920013622925,1.7040274214419915,4.093989404824079,0.00012938763001944372,0.3394495412844037,218,559.5214399545575,train
0.004,2.0,90,0.0075,-0.07732613547885014,0.9629591063976622,-0.42122066983372897,0.05274955733766464,0.11150593517347622,-3.839123076983086e-05,0.3137254901960784,102,-77.32613547883506,train
0.004,2.0,90,0.01,-0.22702964942549198,0.803882936275384,-0.34380372573615925,-0.7063858822148799,-0.9695831947435052,-0.0002261487487388003,0.23529411764705882,51,-227.0296494254764,train
0.004,2.0,120,0.0025,-1.7146479536317094,0.7552167475292051,-1.9652332857899235,-4.25156635137627,-8.172593040677382,-0.00030349941054094124,0.25874125874125875,286,-1714.6479536317584,train
0.004,2.0,120,0.005,0.4302168708598231,1.096103711550051,-0.3712123747085166,1.3399476994886683,3.177388142295283,0.000102806620064169,0.3175355450236967,211,430.21687085990754,train
0.004,2.0,120,0.0075,0.02833061719147434,1.0133107271587,-0.4072629874376533,0.4335789253953227,0.7698329589962083,1.3412609627322981e-05,0.29,100,28.33061719148364,train
0.004,2.0,120,0.01,-0.22702964942549198,0.803882936275384,-0.34380372573615925,-0.7063858822148799,-0.9695831947435052,-0.0002261487487388003,0.23529411764705882,51,-227.0296494254764,train
0.004,2.5,30,0.0025,-1.41755568918146,0.7758836855815632,-1.9893028469346041,-3.6975100676969603,-6.244172601482911,-0.0002206812891432294,0.4123076923076923,325,-1417.5556891813333,train
0.004,2.5,30,0.005,0.7451678503956005,1.1857211151461395,-0.38838017164542893,2.2837764085754824,3.7365251112586058,0.00015045572512152014,0.4838709677419355,248,745.167850395711,train
0.004,2.5,30,0.0075,0.44092774437261006,1.2576308330700814,-0.19640352934767702,2.0729555729197453,2.585297937425522,0.00018928665854377484,0.5213675213675214,117,440.9277443726588,train
0.004,2.5,30,0.01,-0.1542809648987009,0.8474313094039657,-0.30452098509496467,-0.6275155031839397,-0.6069201483536414,-0.0001342379305918477,0.39655172413793105,58,-154.28096489872183,train
0.004,2.5,60,0.0025,-1.6468567849035165,0.7773604889245515,-1.924145748885252,-3.696281059393687,-6.918672934235668,-0.00027393936476044863,0.33881578947368424,304,-1646.8567849035192,train
0.004,2.5,60,0.005,0.735808242503766,1.1686879499759144,-0.3844896688297043,2.075942473083149,3.936905004932188,0.00016999093407111553,0.41013824884792627,217,735.808242503868,train
0.004,2.5,60,0.0075,0.31386703120797055,1.14553932269389,-0.22632401742899558,1.5136763960209858,1.800530413691549,0.00015079279882819713,0.4095238095238095,105,313.86703120795516,train
0.004,2.5,60,0.01,-0.25370181301943573,0.7941516057316116,-0.4020350414639976,-0.8415475754363128,-1.2481067569056878,-0.0002442421958402545,0.3269230769230769,52,-253.70181301942176,train
0.004,2.5,90,0.0025,-1.341575444260057,0.8207706063615986,-2.0282276696279764,-2.570398548186382,-5.348305494408749,-0.00023647575307956557,0.32752613240418116,287,-1341.5754442599637,train
0.004,2.5,90,0.005,0.6432914645313481,1.1428385580833849,-0.3238792136500592,1.7988089864937507,3.399916299099868,0.00015689445347118896,0.39805825242718446,206,643.2914645314986,train
0.004,2.5,90,0.0075,0.03414664499228337,1.0149732668595737,-0.32511129806029265,0.537609312963164,1.0657896896795405,1.5833521872232527e-05,0.36633663366336633,101,34.14664499224253,train
0.004,2.5,90,0.01,-0.4065847171094261,0.7065841697597304,-0.4940515266469063,-1.384070990136526,-1.9492480574442943,-0.0003996499030482415,0.2549019607843137,51,-406.5847171094595,train
0.004,2.5,120,0.0025,-1.190237301899777,0.8444042249021436,-1.8034063929261706,-2.2241290830999736,-4.737315291248445,-0.00021271177268972693,0.31802120141342755,283,-1190.2373018996695,train
0.004,2.5,120,0.005,0.7770699242424239,1.1681345282596418,-0.21661629261291124,2.046379763055983,3.9618540754614857,0.00019609580224765592,0.3768844221105528,199,777.0699242425897,train
0.004,2.5,120,0.0075,0.18475523675927086,1.0806268104695176,-0.26448356456334904,1.0474869749665532,1.608753281596818,9.372950643295221e-05,0.35714285714285715,98,184.7552367592345,train
0.004,2.5,120,0.01,-0.4052572335078275,0.7000775170833137,-0.4940515266469063,-1.3775209687040268,-1.9404561051382605,-0.0004063418391725762,0.26,50,-405.25723350786967,train
0.005,1.0,30,0.0025,-1.4465637057693992,0.649011144174365,-1.4944291446970694,-5.8134726665946,-12.101908514647263,-0.00025667951489884085,0.20701754385964913,285,-1446.5637057693611,train
0.005,1.0,30,0.005,-0.37044355580366783,0.8720524931625686,-0.3971126817922923,-1.214230561234073,-3.463280549729527,-8.216288996850212e-05,0.2311111111111111,225,-370.4435558036038,train
0.005,1.0,30,0.0075,-0.35154056704924663,0.7736880350968732,-0.4204343118297527,-1.7216655964850143,-3.499670670586618,-0.00014064848353451592,0.224,125,-351.54056704925847,train
0.005,1.0,30,0.01,-0.27061473882450393,0.6368284529582849,-0.21449245910995451,-2.147980705333438,-2.6848802282577373,-0.0002345089262348253,0.20689655172413793,58,-270.6147388245262,train
0.005,1.0,60,0.0025,-1.7250656862718206,0.6004236196805772,-1.6974319483094717,-6.400015545821477,-22.23921740420538,-0.0003262571630626412,0.13805970149253732,268,-1725.0656862718513,train
0.005,1.0,60,0.005,-0.5898515247636626,0.8022669000747424,-0.6162522610631899,-1.897505448904768,-6.687512719996273,-0.00014138452107194887,0.1722488038277512,209,-589.8515247636477,train
0.005,1.0,60,0.0075,-0.4443517338024505,0.7200504892186936,-0.45662398228787526,-2.0371870469451716,-4.707014688922822,-0.00019307257812529598,0.1565217391304348,115,-444.3517338024574,train
0.005,1.0,60,0.01,-0.10578577152406954,0.8545183336925805,-0.2183000022599464,-0.3203255038931505,-0.6444210266107464,-9.75125655017264e-05,0.18181818181818182,55,-105.78577152408107,train
0.005,1.0,90,0.0025,-1.494896747810004,0.6576254823365038,-1.4965935468339258,-4.977082343370575,-23.127335725850298,-0.00028321348639600663,0.13108614232209737,267,-1494.8967478100412,train
0.005,1.0,90,0.005,-0.5204192070666469,0.825900621416817,-0.577536184906215,-1.5686944966220233,-6.091572294235347,-0.00012760592962496515,0.16176470588235295,204,-520.4192070666439,train
0.005,1.0,90,0.0075,-0.46935262660097177,0.7119188624832725,-0.5682942427940213,-1.9701258327082116,-5.631769087082968,-0.00020392767029877283,0.1391304347826087,115,-469.3526266009799,train
0.005,1.0,90,0.01,-0.18890518050336258,0.7518017555060993,-0.20192862640682094,-0.9129546961616138,-1.7491749791693412,-0.00017248768893195294,0.14545454545454545,55,-188.90518050339455,train
0.005,1.0,120,0.0025,-1.304762239984747,0.6956345687161903,-1.413746812069356,-4.179204874261081,-21.98998355879412,-0.00025299278763546277,0.13409961685823754,261,-1304.7622399847533,train
0.005,1.0,120,0.005,-0.7050502152044613,0.76210756891679,-0.7165864336117979,-2.2086805828242624,-8.710166657246784,-0.00018014271058900937,0.14213197969543148,197,-705.0502152044606,train
0.005,1.0,120,0.0075,-0.4920029673619819,0.6964451191767301,-0.5911369369266155,-2.067140628577274,-6.553077914658015,-0.00021978509871358284,0.125,112,-492.0029673620085,train
0.005,1.0,120,0.01,-0.22092743437919227,0.7040558413373489,-0.2308959784515994,-1.1369760048376027,-2.1247243783554857,-0.00021356666160170413,0.11538461538461539,52,-220.92743437920038,train
0.005,1.5,30,0.0025,-1.5079361796179969,0.7184536853949584,-1.8782907324847733,-4.625586813821071,-8.435800196920058,-0.0002467310800795837,0.30097087378640774,309,-1507.9361796180667,train
0.005,1.5,30,0.005,-0.3292081932134483,0.9098701609269011,-0.5059536239579018,-0.999511362923021,-1.8600397270202984,-7.042689848806995e-05,0.3333333333333333,234,-329.2081932134465,train
